<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
IMOEX;0;20180518;172659;2329.780000000;133119
IMOEX;0;20180518;172700;2329.850000000;328288
IMOEX;0;20180518;172701;2329.840000000;8890429
IMOEX;0;20180518;172702;2329.850000000;65968
IMOEX;0;20180518;172703;2329.850000000;522
IMOEX;0;20180518;172704;2329.840000000;139755
IMOEX;0;20180518;172705;2329.850000000;261
IMOEX;0;20180518;172706;2329.850000000;261
IMOEX;0;20180518;172707;2329.870000000;6239967
IMOEX;0;20180518;172708;2329.870000000;2308138
IMOEX;0;20180518;172709;2329.870000000;1018856
IMOEX;0;20180518;172710;2329.860000000;586823
IMOEX;0;20180518;172711;2329.770000000;858259
IMOEX;0;20180518;172712;2329.770000000;521
IMOEX;0;20180518;172713;2329.760000000;50228
IMOEX;0;20180518;172714;2329.760000000;244923
IMOEX;0;20180518;172715;2329.780000000;361079
IMOEX;0;20180518;172716;2329.790000000;319975
IMOEX;0;20180518;172717;2329.790000000;295810
IMOEX;0;20180518;172718;2329.830000000;771466
IMOEX;0;20180518;172719;2329.750000000;2599668
IMOEX;0;20180518;172720;2329.580000000;5321526
IMOEX;0;20180518;172721;2329.560000000;2289445
IMOEX;0;20180518;172722;2329.390000000;335959
IMOEX;0;20180518;172723;2329.420000000;1265900
IMOEX;0;20180518;172724;2329.610000000;356590
IMOEX;0;20180518;172725;2329.610000000;578010
IMOEX;0;20180518;172726;2329.640000000;1151952
IMOEX;0;20180518;172727;2329.570000000;1016605
IMOEX;0;20180518;172728;2329.580000000;2734925
IMOEX;0;20180518;172729;2329.600000000;3239431
IMOEX;0;20180518;172730;2329.580000000;50051
IMOEX;0;20180518;172731;2329.650000000;551079
IMOEX;0;20180518;172732;2329.660000000;846226
IMOEX;0;20180518;172733;2329.610000000;350753
IMOEX;0;20180518;172734;2329.610000000;21939
IMOEX;0;20180518;172735;2329.690000000;1342776
IMOEX;0;20180518;172736;2329.640000000;1154342
IMOEX;0;20180518;172737;2329.720000000;2075846
IMOEX;0;20180518;172738;2329.690000000;10856244
IMOEX;0;20180518;172739;2329.640000000;9117439
IMOEX;0;20180518;172740;2329.730000000;813094
IMOEX;0;20180518;172741;2329.750000000;120731
IMOEX;0;20180518;172742;2329.820000000;3355813
IMOEX;0;20180518;172743;2329.820000000;229857
IMOEX;0;20180518;172744;2329.700000000;1069906
IMOEX;0;20180518;172745;2329.600000000;2710370
IMOEX;0;20180518;172746;2329.600000000;1057157
IMOEX;0;20180518;172747;2329.600000000;0
IMOEX;0;20180518;172748;2329.570000000;5119394
IMOEX;0;20180518;172749;2329.550000000;10045
IMOEX;0;20180518;172750;2329.670000000;251889
IMOEX;0;20180518;172751;2329.690000000;78301
IMOEX;0;20180518;172752;2329.680000000;19895
IMOEX;0;20180518;172753;2329.700000000;524862
IMOEX;0;20180518;172754;2329.710000000;123795
IMOEX;0;20180518;172755;2329.700000000;39647
IMOEX;0;20180518;172756;2329.670000000;631092
IMOEX;0;20180518;172757;2329.680000000;1093648
IMOEX;0;20180518;172758;2329.590000000;1317813
IMOEX;0;20180518;172759;2329.430000000;1325046
IMOEX;0;20180518;172800;2329.430000000;0
IMOEX;0;20180518;172801;2329.360000000;302590
IMOEX;0;20180518;172802;2329.360000000;0
IMOEX;0;20180518;172803;2329.360000000;0
IMOEX;0;20180518;172804;2329.380000000;228112
IMOEX;0;20180518;172805;2329.380000000;45540
IMOEX;0;20180518;172806;2329.390000000;9364
IMOEX;0;20180518;172807;2329.390000000;16321
IMOEX;0;20180518;172808;2329.390000000;0
IMOEX;0;20180518;172809;2329.420000000;588018
IMOEX;0;20180518;172810;2329.420000000;903570
IMOEX;0;20180518;172811;2329.370000000;705134
IMOEX;0;20180518;172812;2329.360000000;602955
IMOEX;0;20180518;172813;2329.330000000;478071
IMOEX;0;20180518;172814;2329.350000000;1372690
IMOEX;0;20180518;172815;2329.350000000;264734
IMOEX;0;20180518;172816;2329.300000000;1276785
IMOEX;0;20180518;172817;2329.280000000;695
IMOEX;0;20180518;172818;2329.270000000;8370
IMOEX;0;20180518;172819;2329.250000000;9050377
IMOEX;0;20180518;172820;2329.380000000;13002437
IMOEX;0;20180518;172821;2329.430000000;609709
IMOEX;0;20180518;172822;2329.430000000;657785
IMOEX;0;20180518;172823;2329.370000000;503559
IMOEX;0;20180518;172824;2329.370000000;0
IMOEX;0;20180518;172825;2329.350000000;419644
IMOEX;0;20180518;172826;2329.340000000;2708461
IMOEX;0;20180518;172827;2329.340000000;3301376
IMOEX;0;20180518;172828;2329.350000000;4192618
IMOEX;0;20180518;172829;2329.370000000;1859363
IMOEX;0;20180518;172830;2329.320000000;290708
IMOEX;0;20180518;172831;2329.270000000;54055
IMOEX;0;20180518;172832;2329.270000000;144234
IMOEX;0;20180518;172833;2329.270000000;2608
IMOEX;0;20180518;172834;2329.250000000;290169
IMOEX;0;20180518;172835;2329.300000000;227380
IMOEX;0;20180518;172836;2329.360000000;186164
IMOEX;0;20180518;172837;2329.310000000;1945543
IMOEX;0;20180518;172838;2329.310000000;4563
IMOEX;0;20180518;172839;2329.230000000;908909
IMOEX;0;20180518;172840;2329.250000000;157144
IMOEX;0;20180518;172841;2329.220000000;2851654
IMOEX;0;20180518;172842;2329.210000000;47978
IMOEX;0;20180518;172843;2329.190000000;495341
IMOEX;0;20180518;172844;2329.190000000;2488
IMOEX;0;20180518;172845;2329.240000000;4515
IMOEX;0;20180518;172846;2329.260000000;192965
IMOEX;0;20180518;172847;2329.260000000;0
IMOEX;0;20180518;172848;2329.250000000;4028
IMOEX;0;20180518;172849;2329.260000000;9956
IMOEX;0;20180518;172850;2329.250000000;653586
IMOEX;0;20180518;172851;2329.190000000;997230
IMOEX;0;20180518;172852;2329.190000000;645823
IMOEX;0;20180518;172853;2329.180000000;959222
IMOEX;0;20180518;172854;2329.060000000;4862281
IMOEX;0;20180518;172855;2329.150000000;3374170
IMOEX;0;20180518;172856;2329.150000000;140499
IMOEX;0;20180518;172857;2329.120000000;652073
IMOEX;0;20180518;172858;2329.120000000;272580
IMOEX;0;20180518;172859;2329.130000000;292871
IMOEX;0;20180518;172900;2329.100000000;550027
IMOEX;0;20180518;172901;2329.090000000;3019028
IMOEX;0;20180518;172902;2329.110000000;854636
IMOEX;0;20180518;172903;2329.110000000;3695
IMOEX;0;20180518;172904;2329.190000000;2440158
IMOEX;0;20180518;172905;2329.190000000;47383
IMOEX;0;20180518;172906;2329.300000000;1569584
IMOEX;0;20180518;172907;2329.350000000;9064269
IMOEX;0;20180518;172908;2329.390000000;634124
IMOEX;0;20180518;172909;2329.590000000;6396871
IMOEX;0;20180518;172910;2329.660000000;3696002
IMOEX;0;20180518;172911;2329.660000000;6375
IMOEX;0;20180518;172912;2329.660000000;1849
IMOEX;0;20180518;172913;2329.670000000;337656
IMOEX;0;20180518;172914;2329.710000000;469587
IMOEX;0;20180518;172915;2329.710000000;1226502
IMOEX;0;20180518;172916;2329.750000000;904891
IMOEX;0;20180518;172917;2329.740000000;695571
IMOEX;0;20180518;172918;2329.740000000;816337
IMOEX;0;20180518;172919;2329.810000000;197118
IMOEX;0;20180518;172920;2329.790000000;973166
IMOEX;0;20180518;172921;2329.620000000;4056119
IMOEX;0;20180518;172922;2329.640000000;1182397
IMOEX;0;20180518;172923;2329.640000000;752334
IMOEX;0;20180518;172924;2329.670000000;2585963
IMOEX;0;20180518;172925;2329.480000000;37204255
IMOEX;0;20180518;172926;2329.480000000;1906130
IMOEX;0;20180518;172927;2329.730000000;20865175
IMOEX;0;20180518;172928;2329.750000000;3467303
IMOEX;0;20180518;172929;2329.780000000;3207366
IMOEX;0;20180518;172930;2329.740000000;2028138
IMOEX;0;20180518;172931;2329.820000000;1524827
IMOEX;0;20180518;172932;2330.040000000;4769959
IMOEX;0;20180518;172933;2330.160000000;734870
IMOEX;0;20180518;172934;2330.160000000;54886
IMOEX;0;20180518;172935;2330.120000000;10418
IMOEX;0;20180518;172936;2330.060000000;2257
IMOEX;0;20180518;172937;2330.070000000;75755
IMOEX;0;20180518;172938;2330.080000000;738645
IMOEX;0;20180518;172939;2330.040000000;182769
IMOEX;0;20180518;172940;2330.070000000;861729
IMOEX;0;20180518;172941;2330.190000000;467067
IMOEX;0;20180518;172942;2330.210000000;2311278
IMOEX;0;20180518;172943;2330.210000000;37921
IMOEX;0;20180518;172944;2330.190000000;295170
IMOEX;0;20180518;172945;2330.200000000;882377
IMOEX;0;20180518;172946;2330.200000000;79748
IMOEX;0;20180518;172947;2330.210000000;135277
IMOEX;0;20180518;172948;2330.210000000;23374
IMOEX;0;20180518;172949;2330.240000000;370907
IMOEX;0;20180518;172950;2330.250000000;8847215
IMOEX;0;20180518;172951;2330.410000000;742491
IMOEX;0;20180518;172952;2330.400000000;2059281
IMOEX;0;20180518;172953;2330.390000000;1848
IMOEX;0;20180518;172954;2330.400000000;84656
IMOEX;0;20180518;172955;2330.430000000;1141649
IMOEX;0;20180518;172956;2330.500000000;834881
IMOEX;0;20180518;172957;2330.490000000;172401
IMOEX;0;20180518;172958;2330.490000000;24403
IMOEX;0;20180518;172959;2330.480000000;176562
IMOEX;0;20180518;173000;2330.400000000;829752
IMOEX;0;20180518;173001;2330.390000000;607614
IMOEX;0;20180518;173002;2330.340000000;6722363
IMOEX;0;20180518;173003;2330.210000000;1314462
IMOEX;0;20180518;173004;2330.220000000;157119
IMOEX;0;20180518;173005;2330.240000000;324600
IMOEX;0;20180518;173006;2330.290000000;60831
IMOEX;0;20180518;173007;2330.220000000;2255
IMOEX;0;20180518;173008;2330.150000000;10279
IMOEX;0;20180518;173009;2330.230000000;693519
IMOEX;0;20180518;173010;2330.210000000;142806
IMOEX;0;20180518;173011;2330.190000000;1602302
IMOEX;0;20180518;173012;2330.260000000;501025
IMOEX;0;20180518;173013;2330.280000000;151698
IMOEX;0;20180518;173014;2330.180000000;235968
IMOEX;0;20180518;173015;2330.090000000;102472
IMOEX;0;20180518;173016;2330.000000000;1391054
IMOEX;0;20180518;173017;2330.010000000;1073889
IMOEX;0;20180518;173018;2330.010000000;184277
IMOEX;0;20180518;173019;2330.010000000;1465
IMOEX;0;20180518;173020;2330.020000000;62040
IMOEX;0;20180518;173021;2330.070000000;600791
IMOEX;0;20180518;173022;2330.140000000;187407
IMOEX;0;20180518;173023;2330.210000000;101307
IMOEX;0;20180518;173024;2330.160000000;50864
IMOEX;0;20180518;173025;2330.180000000;1738430
IMOEX;0;20180518;173026;2330.220000000;141182
IMOEX;0;20180518;173027;2330.210000000;47044
IMOEX;0;20180518;173028;2330.260000000;1476626
IMOEX;0;20180518;173029;2330.290000000;478908
IMOEX;0;20180518;173030;2330.290000000;73367
IMOEX;0;20180518;173031;2330.200000000;11767
IMOEX;0;20180518;173032;2330.210000000;7030
IMOEX;0;20180518;173033;2330.230000000;641006
IMOEX;0;20180518;173034;2330.240000000;2412
IMOEX;0;20180518;173035;2330.240000000;145238
IMOEX;0;20180518;173036;2330.340000000;115128
IMOEX;0;20180518;173037;2330.360000000;1062203
IMOEX;0;20180518;173038;2330.360000000;1886130
IMOEX;0;20180518;173039;2330.360000000;22574
IMOEX;0;20180518;173040;2330.370000000;40849
IMOEX;0;20180518;173041;2330.370000000;416658
IMOEX;0;20180518;173042;2330.340000000;966022
IMOEX;0;20180518;173043;2330.340000000;22230
IMOEX;0;20180518;173044;2330.330000000;2825875
IMOEX;0;20180518;173045;2330.450000000;232633
IMOEX;0;20180518;173046;2330.430000000;2958
IMOEX;0;20180518;173047;2330.460000000;4265530
IMOEX;0;20180518;173048;2330.450000000;76189
IMOEX;0;20180518;173049;2330.430000000;6726935
IMOEX;0;20180518;173050;2330.520000000;5883975
IMOEX;0;20180518;173051;2330.800000000;1622207
IMOEX;0;20180518;173052;2330.800000000;1206074
IMOEX;0;20180518;173053;2330.780000000;3332143
IMOEX;0;20180518;173054;2330.780000000;1379140
IMOEX;0;20180518;173055;2330.850000000;870436
IMOEX;0;20180518;173056;2330.840000000;1688323
IMOEX;0;20180518;173057;2330.800000000;2239383
IMOEX;0;20180518;173058;2330.800000000;206194
IMOEX;0;20180518;173059;2330.800000000;4551
IMOEX;0;20180518;173100;2330.790000000;1487555
IMOEX;0;20180518;173101;2330.820000000;48482
IMOEX;0;20180518;173102;2330.870000000;1067409
IMOEX;0;20180518;173103;2330.860000000;877497
IMOEX;0;20180518;173104;2330.860000000;54951
IMOEX;0;20180518;173105;2330.940000000;2274888
IMOEX;0;20180518;173106;2330.940000000;782
IMOEX;0;20180518;173107;2330.890000000;291281
IMOEX;0;20180518;173108;2330.890000000;14820
IMOEX;0;20180518;173109;2330.940000000;1364074
IMOEX;0;20180518;173110;2330.950000000;522
IMOEX;0;20180518;173111;2330.970000000;302427
IMOEX;0;20180518;173112;2331.000000000;98798
IMOEX;0;20180518;173113;2330.960000000;288362
IMOEX;0;20180518;173114;2330.950000000;5021
IMOEX;0;20180518;173115;2330.940000000;196402
IMOEX;0;20180518;173116;2330.890000000;274717
IMOEX;0;20180518;173117;2330.860000000;15613
IMOEX;0;20180518;173118;2330.750000000;677514
IMOEX;0;20180518;173119;2330.760000000;7802
IMOEX;0;20180518;173120;2330.690000000;2085384
IMOEX;0;20180518;173121;2330.690000000;1791614
IMOEX;0;20180518;173122;2330.670000000;1234375
IMOEX;0;20180518;173123;2330.510000000;2230810
IMOEX;0;20180518;173124;2330.350000000;814019
IMOEX;0;20180518;173125;2330.290000000;673632
IMOEX;0;20180518;173126;2330.130000000;1563028
IMOEX;0;20180518;173127;2330.140000000;561527
IMOEX;0;20180518;173128;2329.970000000;862461
IMOEX;0;20180518;173129;2329.960000000;514747
IMOEX;0;20180518;173130;2329.940000000;1133950
IMOEX;0;20180518;173131;2330.120000000;55323
IMOEX;0;20180518;173132;2330.090000000;540472
IMOEX;0;20180518;173133;2330.090000000;52145
IMOEX;0;20180518;173134;2329.930000000;186841
IMOEX;0;20180518;173135;2329.950000000;32355
IMOEX;0;20180518;173136;2329.840000000;66773
IMOEX;0;20180518;173137;2329.850000000;464796
IMOEX;0;20180518;173138;2329.830000000;83421
IMOEX;0;20180518;173139;2329.820000000;97747
IMOEX;0;20180518;173140;2329.870000000;706189
IMOEX;0;20180518;173141;2330.040000000;33726
IMOEX;0;20180518;173142;2330.060000000;66245
IMOEX;0;20180518;173143;2330.110000000;3051305
IMOEX;0;20180518;173144;2330.110000000;4233
IMOEX;0;20180518;173145;2330.080000000;4765806
IMOEX;0;20180518;173146;2330.130000000;1759122
IMOEX;0;20180518;173147;2330.120000000;24181
IMOEX;0;20180518;173148;2330.140000000;175775
IMOEX;0;20180518;173149;2330.130000000;146458
IMOEX;0;20180518;173150;2330.070000000;61491
IMOEX;0;20180518;173151;2330.110000000;1270551
IMOEX;0;20180518;173152;2330.110000000;167540
IMOEX;0;20180518;173153;2330.120000000;729769
IMOEX;0;20180518;173154;2330.130000000;46182
IMOEX;0;20180518;173155;2330.140000000;23955
IMOEX;0;20180518;173156;2330.190000000;18777
IMOEX;0;20180518;173157;2330.180000000;49688
IMOEX;0;20180518;173158;2330.150000000;690315
IMOEX;0;20180518;173159;2330.150000000;59295
IMOEX;0;20180518;173200;2330.130000000;170843
IMOEX;0;20180518;173201;2330.000000000;1375740
IMOEX;0;20180518;173202;2330.100000000;116662
IMOEX;0;20180518;173203;2329.790000000;944980
IMOEX;0;20180518;173204;2329.850000000;110017
IMOEX;0;20180518;173205;2329.850000000;1044
IMOEX;0;20180518;173206;2329.840000000;50373
IMOEX;0;20180518;173207;2329.820000000;118381
IMOEX;0;20180518;173208;2329.820000000;279734
IMOEX;0;20180518;173209;2329.750000000;10503
IMOEX;0;20180518;173210;2329.740000000;34386
IMOEX;0;20180518;173211;2329.740000000;321167
IMOEX;0;20180518;173212;2329.680000000;356373
IMOEX;0;20180518;173213;2329.680000000;1004
IMOEX;0;20180518;173214;2329.690000000;783
IMOEX;0;20180518;173215;2329.690000000;120351
IMOEX;0;20180518;173216;2329.640000000;107338
IMOEX;0;20180518;173217;2329.740000000;226463
IMOEX;0;20180518;173218;2329.770000000;1695378
IMOEX;0;20180518;173219;2329.780000000;444842
IMOEX;0;20180518;173220;2329.770000000;435866
IMOEX;0;20180518;173221;2329.750000000;487160
IMOEX;0;20180518;173222;2329.750000000;21625
IMOEX;0;20180518;173223;2329.760000000;218319
IMOEX;0;20180518;173224;2329.780000000;2967866
IMOEX;0;20180518;173225;2329.800000000;227897
IMOEX;0;20180518;173226;2329.860000000;130611
IMOEX;0;20180518;173227;2329.840000000;310746
IMOEX;0;20180518;173228;2329.840000000;21736
IMOEX;0;20180518;173229;2329.840000000;784
IMOEX;0;20180518;173230;2329.840000000;62692
IMOEX;0;20180518;173231;2329.840000000;115088
IMOEX;0;20180518;173232;2329.950000000;570226
IMOEX;0;20180518;173233;2329.910000000;63088
IMOEX;0;20180518;173234;2329.910000000;7284504
IMOEX;0;20180518;173235;2329.920000000;465319
IMOEX;0;20180518;173236;2329.910000000;760609
IMOEX;0;20180518;173237;2329.820000000;2900106
IMOEX;0;20180518;173238;2329.820000000;134278
IMOEX;0;20180518;173239;2329.780000000;254494
IMOEX;0;20180518;173240;2329.780000000;186433
IMOEX;0;20180518;173241;2329.790000000;165796
IMOEX;0;20180518;173242;2329.840000000;183261
IMOEX;0;20180518;173243;2329.770000000;566281
IMOEX;0;20180518;173244;2329.740000000;98346
IMOEX;0;20180518;173245;2329.730000000;1906424
IMOEX;0;20180518;173246;2329.590000000;1134894
IMOEX;0;20180518;173247;2329.500000000;1156757
IMOEX;0;20180518;173248;2329.500000000;62326
IMOEX;0;20180518;173249;2329.470000000;335018
IMOEX;0;20180518;173250;2329.470000000;785
IMOEX;0;20180518;173251;2329.490000000;4233550
IMOEX;0;20180518;173252;2329.520000000;655726
IMOEX;0;20180518;173253;2329.540000000;240574
IMOEX;0;20180518;173254;2329.540000000;112340
IMOEX;0;20180518;173255;2329.550000000;109540
IMOEX;0;20180518;173256;2329.680000000;3423411
IMOEX;0;20180518;173257;2329.670000000;1401030
IMOEX;0;20180518;173258;2329.650000000;1340980
IMOEX;0;20180518;173259;2329.650000000;1256936
IMOEX;0;20180518;173300;2329.570000000;160743
IMOEX;0;20180518;173301;2329.570000000;2201791
IMOEX;0;20180518;173302;2329.620000000;172019
IMOEX;0;20180518;173303;2329.620000000;199931
IMOEX;0;20180518;173304;2329.620000000;69762
IMOEX;0;20180518;173305;2329.680000000;893202
IMOEX;0;20180518;173306;2329.690000000;228694
IMOEX;0;20180518;173307;2329.700000000;685425
IMOEX;0;20180518;173308;2329.710000000;586636
IMOEX;0;20180518;173309;2329.690000000;24126
IMOEX;0;20180518;173310;2329.710000000;612782
IMOEX;0;20180518;173311;2329.710000000;143271
IMOEX;0;20180518;173312;2329.630000000;5988113
IMOEX;0;20180518;173313;2329.650000000;2016605
IMOEX;0;20180518;173314;2329.740000000;583734
IMOEX;0;20180518;173315;2329.730000000;1787208
IMOEX;0;20180518;173316;2329.740000000;747386
IMOEX;0;20180518;173317;2329.750000000;438674
IMOEX;0;20180518;173318;2329.730000000;30385
IMOEX;0;20180518;173319;2329.690000000;1495183
IMOEX;0;20180518;173320;2329.700000000;793777
IMOEX;0;20180518;173321;2329.270000000;3318997
IMOEX;0;20180518;173322;2329.200000000;532379
IMOEX;0;20180518;173323;2329.160000000;1134555
IMOEX;0;20180518;173324;2329.190000000;10073272
IMOEX;0;20180518;173325;2329.050000000;520601
IMOEX;0;20180518;173326;2329.110000000;100589
IMOEX;0;20180518;173327;2329.170000000;409789
IMOEX;0;20180518;173328;2329.210000000;110486
IMOEX;0;20180518;173329;2329.250000000;1063159
IMOEX;0;20180518;173330;2329.250000000;608464
IMOEX;0;20180518;173331;2329.340000000;701477
IMOEX;0;20180518;173332;2329.340000000;1965
IMOEX;0;20180518;173333;2329.340000000;335245
IMOEX;0;20180518;173334;2329.340000000;43157
IMOEX;0;20180518;173335;2329.330000000;365606
IMOEX;0;20180518;173336;2329.330000000;15396
IMOEX;0;20180518;173337;2329.360000000;274214
IMOEX;0;20180518;173338;2329.360000000;147141
IMOEX;0;20180518;173339;2329.360000000;407689
IMOEX;0;20180518;173340;2329.340000000;2266139
IMOEX;0;20180518;173341;2329.370000000;221665
IMOEX;0;20180518;173342;2329.370000000;4143
IMOEX;0;20180518;173343;2329.360000000;1011664
IMOEX;0;20180518;173344;2329.380000000;1644981
IMOEX;0;20180518;173345;2329.370000000;339973
IMOEX;0;20180518;173346;2329.420000000;2798751
IMOEX;0;20180518;173347;2329.460000000;966373
IMOEX;0;20180518;173348;2329.570000000;25898
IMOEX;0;20180518;173349;2329.560000000;10578
IMOEX;0;20180518;173350;2329.540000000;89280
IMOEX;0;20180518;173351;2329.520000000;678330
IMOEX;0;20180518;173352;2329.520000000;262195
IMOEX;0;20180518;173353;2329.520000000;175266
IMOEX;0;20180518;173354;2329.440000000;216232
IMOEX;0;20180518;173355;2329.450000000;112785
IMOEX;0;20180518;173356;2329.450000000;75096
IMOEX;0;20180518;173357;2329.370000000;1441460
IMOEX;0;20180518;173358;2329.370000000;43988
IMOEX;0;20180518;173359;2329.370000000;271296
IMOEX;0;20180518;173400;2329.270000000;176357
IMOEX;0;20180518;173401;2329.270000000;30614
IMOEX;0;20180518;173402;2329.290000000;372704
IMOEX;0;20180518;173403;2329.280000000;557828
IMOEX;0;20180518;173404;2329.280000000;1616529
IMOEX;0;20180518;173405;2329.290000000;3246
IMOEX;0;20180518;173406;2329.330000000;44180
IMOEX;0;20180518;173407;2329.310000000;1324026
IMOEX;0;20180518;173408;2329.420000000;1263339
IMOEX;0;20180518;173409;2329.440000000;15039
IMOEX;0;20180518;173410;2329.460000000;647032
IMOEX;0;20180518;173411;2329.500000000;268880
IMOEX;0;20180518;173412;2329.480000000;2113619
IMOEX;0;20180518;173413;2329.480000000;0
IMOEX;0;20180518;173414;2329.530000000;8471
IMOEX;0;20180518;173415;2329.510000000;64119
IMOEX;0;20180518;173416;2329.540000000;849
IMOEX;0;20180518;173417;2329.520000000;29726
IMOEX;0;20180518;173418;2329.530000000;102296
IMOEX;0;20180518;173419;2329.530000000;849
IMOEX;0;20180518;173420;2329.560000000;453625
IMOEX;0;20180518;173421;2329.560000000;132950
IMOEX;0;20180518;173422;2329.590000000;2194523
IMOEX;0;20180518;173423;2329.490000000;378484
IMOEX;0;20180518;173424;2329.510000000;723489
IMOEX;0;20180518;173425;2328.780000000;16678172
IMOEX;0;20180518;173426;2328.570000000;3900931
IMOEX;0;20180518;173427;2328.620000000;619963
IMOEX;0;20180518;173428;2328.650000000;182688
IMOEX;0;20180518;173429;2328.680000000;347127
IMOEX;0;20180518;173430;2328.690000000;24563
IMOEX;0;20180518;173431;2328.840000000;612544
IMOEX;0;20180518;173432;2328.860000000;210774
IMOEX;0;20180518;173433;2328.880000000;201340
IMOEX;0;20180518;173434;2328.880000000;27972
IMOEX;0;20180518;173435;2329.070000000;1202003
IMOEX;0;20180518;173436;2329.080000000;261
IMOEX;0;20180518;173437;2329.090000000;260491
IMOEX;0;20180518;173438;2329.080000000;369734
IMOEX;0;20180518;173439;2329.080000000;1910877
IMOEX;0;20180518;173440;2329.080000000;261
IMOEX;0;20180518;173441;2329.040000000;518951
IMOEX;0;20180518;173442;2329.070000000;622886
IMOEX;0;20180518;173443;2329.070000000;1441340
IMOEX;0;20180518;173444;2329.100000000;698310
IMOEX;0;20180518;173445;2329.150000000;2945393
IMOEX;0;20180518;173446;2329.250000000;2533649
IMOEX;0;20180518;173447;2329.220000000;2575210
IMOEX;0;20180518;173448;2329.250000000;251837
IMOEX;0;20180518;173449;2329.190000000;3179277
IMOEX;0;20180518;173450;2329.140000000;17309233
IMOEX;0;20180518;173451;2329.140000000;4012819
IMOEX;0;20180518;173452;2329.170000000;2931311
IMOEX;0;20180518;173453;2329.080000000;153620
IMOEX;0;20180518;173454;2329.050000000;1088812
IMOEX;0;20180518;173455;2329.110000000;851107
IMOEX;0;20180518;173456;2329.150000000;304260
IMOEX;0;20180518;173457;2329.200000000;22471409
IMOEX;0;20180518;173458;2329.180000000;767591
IMOEX;0;20180518;173459;2329.210000000;470114
IMOEX;0;20180518;173500;2329.230000000;760712
IMOEX;0;20180518;173501;2329.220000000;1330537
IMOEX;0;20180518;173502;2329.160000000;2010406
IMOEX;0;20180518;173503;2329.170000000;12758
IMOEX;0;20180518;173504;2329.200000000;1665972
IMOEX;0;20180518;173505;2329.200000000;19920
IMOEX;0;20180518;173506;2329.280000000;13518
IMOEX;0;20180518;173507;2329.260000000;332296
IMOEX;0;20180518;173508;2329.250000000;3149991
IMOEX;0;20180518;173509;2329.200000000;67225377
IMOEX;0;20180518;173510;2328.910000000;4363431
IMOEX;0;20180518;173511;2328.940000000;3111029
IMOEX;0;20180518;173512;2328.630000000;3016190
IMOEX;0;20180518;173513;2328.340000000;3971964
IMOEX;0;20180518;173514;2328.340000000;3449473
IMOEX;0;20180518;173515;2328.120000000;3715683
IMOEX;0;20180518;173516;2328.120000000;388460
IMOEX;0;20180518;173517;2328.100000000;1618604
IMOEX;0;20180518;173518;2328.150000000;3194344
IMOEX;0;20180518;173519;2328.070000000;1825635
IMOEX;0;20180518;173520;2328.070000000;2478
IMOEX;0;20180518;173521;2328.050000000;238528
IMOEX;0;20180518;173522;2328.100000000;2846350
IMOEX;0;20180518;173523;2328.140000000;137215
IMOEX;0;20180518;173524;2328.020000000;557228
IMOEX;0;20180518;173525;2328.090000000;2346123
IMOEX;0;20180518;173526;2328.060000000;2530591
IMOEX;0;20180518;173527;2328.070000000;871410
IMOEX;0;20180518;173528;2328.070000000;0
IMOEX;0;20180518;173529;2327.970000000;156958
IMOEX;0;20180518;173530;2327.960000000;9323
IMOEX;0;20180518;173531;2327.960000000;50714
IMOEX;0;20180518;173532;2327.970000000;17648
IMOEX;0;20180518;173533;2328.000000000;158448
IMOEX;0;20180518;173534;2328.000000000;45147
IMOEX;0;20180518;173535;2328.060000000;65024
IMOEX;0;20180518;173536;2328.060000000;927643
IMOEX;0;20180518;173537;2328.020000000;2133501
IMOEX;0;20180518;173538;2328.060000000;2442752
IMOEX;0;20180518;173539;2328.060000000;1717927
IMOEX;0;20180518;173540;2328.070000000;2388508
IMOEX;0;20180518;173541;2328.160000000;993472
IMOEX;0;20180518;173542;2328.160000000;884960
IMOEX;0;20180518;173543;2328.210000000;1736294
IMOEX;0;20180518;173544;2328.170000000;861010
IMOEX;0;20180518;173545;2328.120000000;3096477
IMOEX;0;20180518;173546;2328.030000000;628017
IMOEX;0;20180518;173547;2328.110000000;19258
IMOEX;0;20180518;173548;2328.120000000;47711
IMOEX;0;20180518;173549;2328.150000000;232465
IMOEX;0;20180518;173550;2328.060000000;1176240
IMOEX;0;20180518;173551;2328.060000000;261
IMOEX;0;20180518;173552;2327.960000000;3053194
IMOEX;0;20180518;173553;2327.910000000;308471
IMOEX;0;20180518;173554;2327.880000000;1940287
IMOEX;0;20180518;173555;2327.940000000;1661128
IMOEX;0;20180518;173556;2327.750000000;33816996
IMOEX;0;20180518;173557;2327.920000000;19655622
IMOEX;0;20180518;173558;2327.940000000;607840
IMOEX;0;20180518;173559;2327.970000000;2132594
IMOEX;0;20180518;173600;2327.970000000;315204
IMOEX;0;20180518;173601;2327.930000000;183759
IMOEX;0;20180518;173602;2327.960000000;4885817
IMOEX;0;20180518;173603;2327.980000000;1507717
IMOEX;0;20180518;173604;2328.020000000;56239
IMOEX;0;20180518;173605;2328.110000000;3154377
IMOEX;0;20180518;173606;2328.220000000;2917849
IMOEX;0;20180518;173607;2328.310000000;807055
IMOEX;0;20180518;173608;2328.260000000;514539
IMOEX;0;20180518;173609;2328.270000000;1021138
IMOEX;0;20180518;173610;2328.430000000;1547434
